product_id,promotion_name,sales_country,sales_volume,negative_comment,price,invoice_date,supplier,brand_name
1297395,Go For It,Mexico,33,3,900.24,21/06/2021,Forum Istanbul,Tri-State
1106812,Tip Top Savings,Mexico,27,1,11.73,4/4/2022,Mall of Istanbul,Hermanos
1336944,Price Winners,Mexico,64,5,3000.85,2/1/2021,Istinye Park,Hermanos
1139541,Two for One,Mexico,54,5,26.15,10/8/2021,Mall of Istanbul,Hermanos
1179077,Pick Your Savings,Mexico,68,3,900.24,14/11/2022,Kanyon,Hermanos
1862601,Tip Top Savings,Mexico,54,4,1200.32,21/10/2021,Kanyon,High Top
1174058,One Day Sale,Mexico,22,4,60.6,15/07/2021,Mall of Istanbul,Tri-State
1108939,Dollar Cutters,Mexico,29,2,600.16,10/7/2022,Zorlu Center,Ebony
1688997,Price Winners,Mexico,30,3,35.19,12/1/2022,Kanyon,High Top
1152586,Two for One,Mexico,49,3,1800.51,18/07/2021,Forum Istanbul,Tell Tale
1211911,One Day Sale,Mexico,42,5,1500.4,2/7/2021,Istinye Park,High Top
1137613,Big Time Discounts,Mexico,20,4,20.92,17/10/2022,Istinye Park,High Top
1712438,Two for One,Mexico,19,1,300.08,4/11/2022,Mall of Istanbul,Tell Tale
1247363,One Day Sale,Mexico,34,2,81.32,7/3/2022,Kanyon,High Top
1338369,Dimes Off,Mexico,65,5,203.3,27/08/2022,Forum Istanbul,High Top
1135714,Two for One,Mexico,24,5,203.3,7/1/2021,Istinye Park,High Top
1309384,Price Winners,Mexico,43,3,900.24,9/12/2022,Metrocity,High Top
1180914,One Day Sale,Mexico,46,3,121.98,14/03/2021,Mall of Istanbul,Tell Tale
1165087,Dimes Off,Mexico,40,4,162.64,20/01/2021,Metropol AVM,Ebony
1449465,One Day Sale,Mexico,61,3,45.45,9/7/2021,Istinye Park,Hermanos
1274775,Go For It,Mexico,55,3,121.98,27/04/2021,Forum Istanbul,Hermanos
1110141,I Cant Believe It Sale,Mexico,29,4,1200.32,29/07/2021,Kanyon,Hermanos
1995362,Price Savers,Mexico,23,5,5250,11/1/2021,Kanyon,Tri-State
1429437,Dimes Off,Mexico,41,3,900.24,7/1/2021,Metropol AVM,Hermanos
1256481,One Day Sale,Mexico,53,1,300.08,25/09/2022,Mall of Istanbul,Tell Tale
1147553,Price Savers,Mexico,56,5,1500.4,13/12/2022,Mall of Istanbul,Hermanos
1161481,One Day Sale,Mexico,30,3,3150,2/5/2022,Cevahir AVM,High Top
1205194,Go For It,Mexico,54,2,81.32,21/03/2022,Mall of Istanbul,High Top
1289438,Tip Top Savings,Mexico,23,4,1200.32,28/07/2022,Metrocity,Tri-State
1188105,One Day Sale,Mexico,29,4,20.92,7/8/2021,Viaport Outlet,High Top
1178513,Go For It,Mexico,44,4,2400.68,3/5/2022,Zorlu Center,Tell Tale
1161564,Tip Top Savings,Mexico,18,1,15.15,13/11/2021,Cevahir AVM,High Top
1274650,One Day Sale,Mexico,24,2,600.16,17/01/2022,Mall of Istanbul,Tell Tale
1326451,Price Destroyers,Mexico,22,3,900.24,9/1/2021,Viaport Outlet,Tri-State
1833189,Price Savers,Mexico,67,1,5.23,14/08/2022,Mall of Istanbul,Hermanos
1272150,Two Day Sale,Mexico,50,4,20.92,18/10/2021,Mall of Istanbul,Hermanos
1317544,Price Destroyers,Mexico,67,1,300.08,26/10/2021,Kanyon,Ebony
1269048,Two Day Sale,Mexico,32,3,900.24,19/04/2022,Viaport Outlet,Tell Tale
1176033,Price Destroyers,Mexico,25,1,40.66,23/05/2022,Mall of Istanbul,Tri-State
1152063,Price Destroyers,Mexico,68,2,1200.34,29/03/2021,Metrocity,Hermanos
1163433,Tip Top Savings,Mexico,46,1,40.66,19/07/2021,Mall of Istanbul,Hermanos
1199678,Dimes Off,Mexico,35,1,300.08,22/09/2021,Zorlu Center,High Top
1792633,Price Winners,Mexico,61,4,20.92,10/9/2021,Kanyon,Tri-State
1228379,Two for One,Mexico,34,2,71.68,7/9/2021,Forum Istanbul,High Top
1245103,One Day Sale,Mexico,18,3,900.24,2/10/2022,Kanyon,Tell Tale
1851939,One Day Sale,Mexico,65,3,1800.51,29/04/2022,Mall of Istanbul,Hermanos
1842308,One Day Sale,Mexico,22,1,300.08,2/10/2021,Mall of Istanbul,Tell Tale
1490952,Price Savers,Mexico,56,4,46.92,20/04/2022,Kanyon,Hermanos
1174107,Go For It,Mexico,69,1,40.66,18/01/2022,Mall of Istanbul,High Top
1161020,One Day Sale,Mexico,40,2,600.16,1/6/2021,Mall of Istanbul,Hermanos
1112089,Dimes Off,Mexico,63,2,10.46,6/2/2022,Kanyon,High Top
1964266,Big Time Discounts,Mexico,47,5,3000.85,6/2/2021,Istinye Park,Ebony
1861190,Go For It,Mexico,60,3,107.52,22/01/2021,Kanyon,Tell Tale
1296816,Price Savers,Mexico,37,4,20.92,27/03/2021,Metrocity,High Top
1213393,Dimes Off,Mexico,28,4,162.64,1/9/2021,Mall of Istanbul,Tell Tale
1259328,Two for One,Mexico,25,3,900.24,9/3/2021,Mall of Istanbul,Hermanos
1173514,Dimes Off,Mexico,27,4,1200.32,17/01/2022,Cevahir AVM,Tri-State
1172349,Price Winners,Mexico,59,2,600.16,4/12/2022,Mall of Istanbul,Tri-State
1312241,Dimes Off,Mexico,63,2,600.16,26/02/2023,Istinye Park,Hermanos
1231894,I Cant Believe It Sale,Mexico,68,5,1500.4,27/06/2022,Metrocity,Hermanos
1224840,Price Destroyers,Mexico,18,2,600.16,10/1/2023,Mall of Istanbul,Tri-State
1333791,One Day Sale,Mexico,63,1,300.08,3/5/2021,Metrocity,Tri-State
1689926,Dimes Off,Mexico,18,2,81.32,15/03/2021,Metrocity,Ebony
1708039,Go For It,Mexico,33,4,162.64,9/11/2022,Zorlu Center,High Top
1325218,Tip Top Savings,Mexico,24,3,121.98,10/6/2022,Kanyon,Hermanos
1103121,Go For It,Mexico,45,2,23.46,5/4/2021,Metrocity,High Top
1316249,Tip Top Savings,Mexico,57,3,121.98,17/02/2022,Kanyon,Hermanos
1158058,Price Winners,Mexico,27,5,1500.4,1/5/2022,Forum Istanbul,Ebony
1120445,Price Savers,Mexico,49,1,600.17,7/11/2022,Mall of Istanbul,Tell Tale
1186943,Savings Galore,Mexico,55,3,107.52,5/3/2022,Viaport Outlet,Tri-State
1205112,Dimes Off,Mexico,49,4,4200,1/10/2022,Mall of Istanbul,Tri-State
1556536,Dimes Off,Mexico,51,5,5250,20/06/2022,Metropol AVM,Ebony
1491489,Price Winners,Mexico,31,2,30.3,20/04/2022,Kanyon,Ebony
1121628,Pick Your Savings,Mexico,46,4,1200.32,23/07/2021,Kanyon,Tell Tale
1249807,Price Winners,Mexico,33,4,1200.32,2/5/2021,Viaport Outlet,Hermanos
1156003,Pick Your Savings,Mexico,65,2,10.46,21/04/2022,Metrocity,Ebony
1263217,Two Day Sale,Mexico,60,1,300.08,19/08/2021,Emaar Square Mall,Tri-State
1198895,Price Savers,Mexico,64,2,10.46,31/01/2023,Metrocity,Tri-State
1260784,Two Day Sale,Mexico,64,2,600.16,8/2/2022,Istinye Park,Hermanos
1162794,Two Day Sale,Mexico,56,5,1500.4,1/2/2022,Metrocity,Tri-State
1815821,Price Destroyers,Mexico,42,3,107.52,7/4/2022,Cevahir AVM,Hermanos
1184738,Price Winners,Mexico,51,4,1200.32,19/08/2021,Forum Istanbul,High Top
1227454,Two for One,Mexico,42,2,10.46,15/07/2022,Cevahir AVM,Hermanos
1101879,Two for One,Mexico,52,2,81.32,18/06/2021,Kanyon,High Top
1218125,One Day Sale,Mexico,42,3,121.98,1/2/2021,Metrocity,Hermanos
1252163,Two Day Sale,Mexico,65,3,121.98,26/02/2021,Forum Istanbul,Ebony
1286000,Dimes Off,Mexico,54,4,1200.32,9/4/2021,Metrocity,Hermanos
1132877,Two Day Sale,Mexico,33,5,1500.4,7/10/2021,Metropol AVM,Hermanos
1499273,Savings Galore,Mexico,37,4,1200.32,20/01/2023,Kanyon,Tri-State
1115301,Go For It,Mexico,67,5,3000.85,14/10/2022,Mall of Istanbul,Ebony
1127961,Dimes Off,Mexico,64,4,1200.32,13/04/2021,Metrocity,Ebony
1892880,Big Time Discounts,Mexico,62,5,179.2,23/06/2022,Mall of Istanbul,Tri-State
1101022,One Day Sale,Mexico,25,3,107.52,21/09/2021,Kanyon,Ebony
1269818,Go For It,Mexico,31,5,1500.4,14/03/2022,Mall of Istanbul,Hermanos
1283930,Two for One,Mexico,39,2,600.16,20/12/2022,Forum Istanbul,Tri-State
1202425,One Day Sale,Mexico,37,1,300.08,27/06/2021,Zorlu Center,High Top
1292582,Go For It,Mexico,38,5,58.65,28/04/2021,Mall of Istanbul,High Top
1102408,Go For It,Mexico,58,5,1500.4,8/7/2022,Mall of Istanbul,Tell Tale
1121795,Pick Your Savings,Mexico,58,5,203.3,12/11/2022,Kanyon,Ebony
1133464,Price Winners,Mexico,33,4,1200.32,29/03/2022,Mall of Istanbul,Ebony
1174905,One Day Sale,Mexico,52,1,600.17,6/11/2022,Mall of Istanbul,Hermanos
1142487,Dimes Off,Mexico,65,1,600.17,9/9/2022,Metrocity,Tell Tale
1163013,Price Destroyers,Mexico,40,3,900.24,6/2/2023,Mall of Istanbul,High Top
1538498,One Day Sale,Mexico,43,4,143.36,1/2/2023,Emaar Square Mall,Tri-State
1324339,Price Winners,Mexico,64,4,20.92,22/02/2021,Emaar Square Mall,Hermanos
1269598,Pick Your Savings,Mexico,67,1,35.84,31/08/2022,Metrocity,Tri-State
1331806,Price Winners,Mexico,51,3,121.98,14/06/2022,Kanyon,Tell Tale
1185164,Pick Your Savings,Mexico,39,3,1800.51,24/01/2023,Mall of Istanbul,High Top
1254861,Price Winners,Mexico,27,4,162.64,28/02/2023,Viaport Outlet,Tell Tale
1118970,Dimes Off,Mexico,34,5,1500.4,8/4/2022,Metropol AVM,High Top
1191365,Go For It,Mexico,64,4,20.92,28/08/2021,Zorlu Center,High Top
1647398,Price Winners,Mexico,26,4,46.92,20/02/2021,Cevahir AVM,Hermanos
1315218,Go For It,Mexico,44,2,600.16,6/5/2022,Metrocity,Tell Tale
1246348,One Day Sale,Mexico,42,3,900.24,16/05/2021,Metrocity,Tell Tale
1743449,Price Destroyers,Mexico,34,3,15.69,23/11/2022,Zorlu Center,Hermanos
1304006,Price Winners,Mexico,50,1,1050,16/12/2021,Viaport Outlet,Hermanos
1172004,One Day Sale,Mexico,62,2,600.16,12/2/2022,Metropol AVM,Hermanos
1559391,Price Destroyers,Mexico,29,2,71.68,15/10/2022,Zorlu Center,Tell Tale
1297614,One Day Sale,Mexico,56,1,300.08,7/2/2023,Mall of Istanbul,Ebony
1163278,Two for One,Mexico,41,1,300.08,28/02/2021,Viaport Outlet,High Top
1463928,Price Savers,Mexico,28,1,5.23,27/01/2022,Mall of Istanbul,Tri-State
1135286,Price Savers,Mexico,63,2,71.68,4/12/2022,Mall of Istanbul,Tell Tale
1152228,Price Savers,Mexico,65,2,10.46,7/8/2021,Kanyon,Hermanos
1141343,Dimes Off,Mexico,69,3,900.24,28/12/2022,Zorlu Center,Tri-State
1441957,Go For It,Mexico,56,3,35.19,18/06/2022,Mall of Istanbul,Hermanos
1160211,Two for One,Mexico,42,4,20.92,1/2/2021,Kanyon,Hermanos
1233609,Big Time Discounts,Mexico,59,4,2400.68,7/8/2021,Kanyon,Tell Tale
1303406,Dimes Off,Mexico,47,1,300.08,10/5/2021,Mall of Istanbul,Tell Tale
1188073,Big Time Discounts,Mexico,49,2,600.16,31/07/2022,Kanyon,Tri-State
1245148,Dimes Off,Mexico,52,3,900.24,8/4/2022,Metrocity,Tri-State
1181684,Dimes Off,Mexico,64,4,143.36,21/07/2021,Kanyon,Hermanos
1242666,Go For It,Mexico,22,4,1200.32,4/9/2022,Metropol AVM,Tri-State
1188845,Pick Your Savings,Mexico,54,3,3150,9/2/2021,Mall of Istanbul,Ebony
1850178,Price Destroyers,Mexico,60,2,23.46,19/08/2022,Metropol AVM,Hermanos
1134467,Go For It,Mexico,44,1,35.84,2/9/2021,Metrocity,High Top
1225830,Price Destroyers,Mexico,55,5,1500.4,25/02/2023,Cevahir AVM,Tri-State
1260930,Price Destroyers,Mexico,47,2,1200.34,2/1/2021,Metropol AVM,Hermanos
1320229,Price Winners,Mexico,59,1,35.84,25/02/2023,Emaar Square Mall,Ebony
1296765,One Day Sale,Mexico,65,3,15.69,10/6/2022,Istinye Park,Hermanos
1200557,One Day Sale,Mexico,41,3,15.69,28/05/2022,Mall of Istanbul,Tell Tale
1259359,Go For It,Mexico,24,2,71.68,19/02/2021,Kanyon,Tri-State
1162598,Price Savers,Mexico,54,5,203.3,2/8/2022,Metrocity,Tell Tale
1191815,Dimes Off,Mexico,18,3,1800.51,15/04/2022,Metrocity,Ebony
1229494,Price Destroyers,Mexico,63,1,1050,29/04/2021,Mall of Istanbul,Hermanos
1244429,Price Destroyers,Mexico,35,1,300.08,28/07/2021,Kanyon,Hermanos
1226485,Big Time Discounts,Mexico,43,5,1500.4,14/12/2022,Metrocity,High Top
1159105,Dimes Off,Mexico,49,3,107.52,26/07/2022,Istinye Park,High Top
1114758,Price Savers,Mexico,45,3,900.24,1/8/2022,Kanyon,Tri-State
1948767,Dimes Off,Mexico,41,1,40.66,10/12/2022,Zorlu Center,High Top
1142568,One Day Sale,Mexico,18,1,300.08,15/10/2021,Mall of Istanbul,High Top
1797383,Big Time Discounts,Mexico,28,3,900.24,14/10/2021,Metropol AVM,Tri-State
1656535,Tip Top Savings,Mexico,69,2,600.16,30/07/2022,Metrocity,Hermanos
1231063,Go For It,Mexico,59,1,300.08,26/04/2021,Metropol AVM,Hermanos
1562016,Big Time Discounts,Mexico,63,5,26.15,6/3/2023,Forum Istanbul,Tri-State
1139342,Pick Your Savings,Mexico,54,5,3000.85,20/06/2022,Mall of Istanbul,Tri-State
1150911,Pick Your Savings,Mexico,47,5,5250,11/11/2022,Mall of Istanbul,Tell Tale
1954706,Dimes Off,Mexico,33,1,1050,9/5/2021,Mall of Istanbul,High Top
1156257,Price Winners,Mexico,36,3,15.69,23/10/2021,Kanyon,Ebony
1808751,Two Day Sale,Mexico,32,2,71.68,14/08/2022,Metrocity,High Top
1254169,Big Time Discounts,Mexico,64,1,300.08,7/9/2022,Mall of Istanbul,Ebony
1218960,Big Time Discounts,Mexico,47,5,203.3,22/06/2021,Metrocity,Ebony
1506215,Tip Top Savings,Mexico,21,2,71.68,16/02/2023,Kanyon,Tri-State
1202386,Price Winners,Mexico,45,3,121.98,7/1/2021,Istinye Park,High Top
1346323,Price Winners,Mexico,19,4,1200.32,12/9/2021,Metrocity,Hermanos
1712882,Go For It,Mexico,56,4,1200.32,21/04/2022,Istinye Park,Tell Tale
1371638,Dimes Off,Mexico,68,5,1500.4,16/12/2021,Metrocity,Hermanos
1300597,One Day Sale,Mexico,25,5,3000.85,8/3/2023,Forum Istanbul,Tri-State
1225493,One Day Sale,Mexico,66,2,600.16,9/5/2021,Kanyon,Hermanos
1200500,Dimes Off,Mexico,50,4,2400.68,11/5/2021,Metrocity,Ebony
1723571,One Day Sale,Mexico,58,1,1050,18/08/2021,Viaport Outlet,Tell Tale
1134826,One Day Sale,Mexico,67,4,2400.68,8/8/2021,Mall of Istanbul,High Top
1164685,Price Savers,Mexico,67,3,15.69,15/08/2022,Istinye Park,High Top
1228261,Tip Top Savings,Mexico,19,4,162.64,6/2/2022,Mall of Istanbul,Tri-State
1154538,One Day Sale,Mexico,48,4,162.64,8/4/2022,Forum Istanbul,High Top
1319624,Dimes Off,Mexico,52,1,40.66,23/09/2022,Metrocity,Ebony
1205452,Go For It,Mexico,27,3,900.24,11/9/2022,Cevahir AVM,Hermanos
1685763,One Day Sale,Mexico,28,1,1050,9/7/2021,Metrocity,Tri-State
1125423,Tip Top Savings,Mexico,42,5,5250,27/09/2021,Emaar Square Mall,High Top
1348930,Tip Top Savings,Mexico,21,3,900.24,16/03/2021,Kanyon,Tell Tale
1926025,Dimes Off,Mexico,36,4,20.92,18/09/2022,Mall of Istanbul,Tell Tale
1668694,Two Day Sale,Mexico,25,1,300.08,23/11/2022,Mall of Istanbul,Ebony
1468874,Two Day Sale,Mexico,41,1,40.66,22/10/2022,Kanyon,Hermanos
1267562,Dimes Off,Mexico,29,2,10.46,17/04/2021,Forum Istanbul,High Top
1219176,Two for One,Mexico,42,2,10.46,5/6/2021,Kanyon,Tri-State
1153556,Dimes Off,Mexico,55,5,3000.85,24/01/2021,Cevahir AVM,Tri-State
1303035,Price Winners,Mexico,49,1,300.08,23/08/2022,Istinye Park,Tri-State
1352991,Tip Top Savings,Mexico,64,2,81.32,8/4/2021,Metrocity,High Top
1241656,Price Destroyers,Mexico,64,4,1200.32,22/11/2022,Cevahir AVM,Tri-State
1437431,Price Destroyers,Mexico,37,5,1500.4,18/07/2021,Metrocity,Ebony
1251711,Price Winners,Mexico,68,3,900.24,26/02/2023,Forum Istanbul,Ebony
1190715,Dimes Off,Mexico,47,1,40.66,20/08/2022,Metropol AVM,Tell Tale
1219113,One Day Sale,Mexico,55,1,600.17,18/06/2021,Viaport Outlet,Ebony
1293524,Price Winners,Mexico,44,5,203.3,19/08/2022,Viaport Outlet,Ebony
1985258,One Day Sale,Mexico,20,5,1500.4,1/1/2023,Kanyon,Ebony
1278655,Dollar Cutters,Mexico,29,1,40.66,13/01/2023,Kanyon,High Top
1907765,Price Winners,Mexico,48,4,1200.32,26/02/2021,Metropol AVM,Tell Tale
1985952,Price Destroyers,Mexico,54,5,26.15,28/05/2021,Zorlu Center,Ebony
1385587,Price Destroyers,Mexico,49,5,3000.85,12/11/2022,Cevahir AVM,Hermanos
1295669,Price Destroyers,Mexico,65,4,1200.32,21/03/2022,Metrocity,Tell Tale
1313739,Price Winners,Mexico,69,3,1800.51,9/2/2023,Metropol AVM,Hermanos
1210669,One Day Sale,Mexico,31,5,179.2,21/01/2021,Mall of Istanbul,Hermanos
1156510,Tip Top Savings,Mexico,36,2,600.16,13/05/2021,Zorlu Center,Tell Tale
1353294,Price Winners,Mexico,23,2,30.3,10/2/2021,Istinye Park,Tri-State
1130195,Price Savers,Mexico,45,2,10.46,11/10/2021,Metrocity,Tell Tale
1118277,Pick Your Savings,Mexico,41,3,900.24,20/06/2022,Emaar Square Mall,Tell Tale
1153382,Tip Top Savings,Mexico,35,1,15.15,31/07/2022,Forum Istanbul,Tell Tale
1126622,One Day Sale,Mexico,35,5,26.15,26/01/2021,Zorlu Center,Tri-State
1328006,Price Savers,Mexico,28,3,15.69,23/06/2021,Kanyon,High Top
1276824,Pick Your Savings,Mexico,28,1,300.08,27/01/2023,Kanyon,High Top
1818950,Two for One,Mexico,60,1,300.08,9/4/2021,Kanyon,High Top
1153684,Tip Top Savings,Mexico,68,4,143.36,30/12/2022,Metrocity,Tri-State
1221908,Price Destroyers,Mexico,27,4,1200.32,11/5/2021,Metropol AVM,Tell Tale
1135483,Tip Top Savings,Mexico,59,1,40.66,7/9/2021,Metrocity,High Top
1298518,Price Destroyers,Mexico,19,4,1200.32,9/9/2022,Metrocity,High Top
1153092,Price Winners,Mexico,68,5,1500.4,16/01/2021,Kanyon,Ebony
1225348,Price Destroyers,Mexico,26,2,81.32,12/12/2022,Zorlu Center,Tell Tale
1154516,Big Time Discounts,Mexico,42,3,107.52,22/04/2022,Metrocity,Ebony
1591945,Price Winners,Mexico,30,2,71.68,13/02/2023,Forum Istanbul,Tri-State
1251509,Go For It,Mexico,66,2,81.32,6/3/2023,Metrocity,Ebony
1284819,Pick Your Savings,Mexico,25,2,1200.34,15/05/2021,Viaport Outlet,Ebony
1243235,Price Destroyers,Mexico,32,5,203.3,5/9/2021,Istinye Park,Hermanos
1305576,Dimes Off,Mexico,29,2,71.68,24/07/2021,Metrocity,Ebony
1286041,Price Destroyers,Mexico,32,5,26.15,20/03/2022,Istinye Park,Tri-State
1104074,Price Destroyers,Mexico,20,2,2100,12/10/2021,Emaar Square Mall,Tri-State
1280708,Price Destroyers,Mexico,51,3,15.69,3/8/2021,Forum Istanbul,Hermanos
1169439,Dimes Off,Mexico,51,1,1050,20/10/2021,Viaport Outlet,Ebony
1327495,Two for One,Mexico,50,1,300.08,15/07/2021,Zorlu Center,High Top
1174480,Price Winners,Mexico,23,5,3000.85,31/03/2021,Kanyon,Hermanos
1117736,Price Winners,Mexico,25,1,300.08,17/01/2022,Mall of Istanbul,High Top
1284965,Two for One,Mexico,59,5,203.3,2/9/2021,Forum Istanbul,High Top
1193528,Dimes Off,Mexico,36,1,5.23,29/07/2022,Istinye Park,Tell Tale
1185286,Dimes Off,Mexico,44,4,20.92,15/12/2021,Emaar Square Mall,Tell Tale
1385064,Dollar Cutters,Mexico,63,4,2400.68,26/02/2023,Istinye Park,Tell Tale
1294343,Tip Top Savings,Mexico,20,2,71.68,15/02/2023,Zorlu Center,Tri-State
1143416,Price Winners,Mexico,54,2,71.68,14/01/2022,Metrocity,High Top
1136276,Price Winners,Mexico,37,2,30.3,16/03/2021,Metrocity,Tri-State
1222799,Price Winners,Mexico,64,2,600.16,27/05/2022,Emaar Square Mall,Tri-State
1242038,Savings Galore,Mexico,62,4,162.64,21/02/2022,Metropol AVM,Tell Tale
1267024,Two for One,Mexico,53,4,1200.32,20/02/2022,Kanyon,High Top
1271577,Dollar Cutters,Mexico,47,2,600.16,3/6/2021,Kanyon,High Top
1186611,One Day Sale,Mexico,33,3,15.69,27/11/2021,Forum Istanbul,Tri-State
1190686,Dimes Off,Mexico,61,1,600.17,19/09/2021,Kanyon,Ebony
1313697,Tip Top Savings,Mexico,57,1,300.08,14/01/2022,Istinye Park,Tri-State
1346588,Dimes Off,Mexico,40,5,1500.4,23/08/2022,Kanyon,Tell Tale
1302850,Dimes Off,Mexico,58,2,71.68,30/01/2022,Metrocity,Tell Tale
1165022,Price Winners,Mexico,25,2,600.16,16/04/2021,Zorlu Center,Ebony
1110639,Price Winners,Mexico,19,4,143.36,22/01/2023,Metrocity,Tell Tale
1110297,Go For It,Mexico,35,5,203.3,29/03/2021,Forum Istanbul,Hermanos
1156934,Tip Top Savings,Mexico,36,4,20.92,26/08/2022,Kanyon,Tell Tale
1197701,Price Destroyers,Mexico,58,2,1200.34,22/10/2021,Viaport Outlet,Tell Tale
1311224,Big Time Discounts,Mexico,43,4,4200,7/2/2022,Kanyon,Ebony
1241416,Price Destroyers,Mexico,46,3,45.45,21/03/2021,Zorlu Center,Ebony
1261720,Tip Top Savings,Mexico,49,3,107.52,11/6/2021,Metrocity,High Top
1161945,Go For It,Mexico,52,2,600.16,1/5/2022,Kanyon,Hermanos
1210424,Big Time Discounts,Mexico,48,4,20.92,21/08/2021,Kanyon,Tri-State
1182667,Pick Your Savings,Mexico,57,5,26.15,4/1/2023,Metropol AVM,Ebony
1118587,Tip Top Savings,Mexico,34,2,10.46,16/01/2023,Cevahir AVM,Tell Tale
1141454,One Day Sale,Mexico,57,3,107.52,25/03/2022,Kanyon,Tell Tale
1112164,Dimes Off,Mexico,61,1,5.23,18/11/2021,Istinye Park,Tri-State
1127620,Dimes Off,Mexico,44,4,162.64,19/11/2021,Kanyon,High Top
1328197,Dollar Cutters,Mexico,68,3,1800.51,18/04/2021,Istinye Park,Tell Tale
1268616,Free For All,Mexico,47,4,1200.32,23/02/2021,Mall of Istanbul,Ebony
1302753,Price Cutters,Mexico,37,2,600.16,30/09/2021,Mall of Istanbul,High Top
1184445,Price Cutters,Mexico,68,1,15.15,12/2/2023,Mall of Istanbul,Hermanos
1179734,Price Cutters,Mexico,60,4,60.6,9/3/2022,Istinye Park,Tri-State
1192478,Price Cutters,Mexico,59,1,35.84,7/6/2021,Metrocity,Ebony
1318848,Two Day Sale,Mexico,46,1,40.66,23/07/2022,Metropol AVM,Tell Tale
1165835,Price Cutters,Mexico,55,4,162.64,3/3/2023,Mall of Istanbul,Tell Tale
1283971,Price Cutters,Mexico,64,2,600.16,12/7/2022,Istinye Park,Tri-State
1186838,Super Savers,Mexico,22,5,5250,1/6/2022,Kanyon,Ebony
1111840,Dollar Cutters,Mexico,55,3,900.24,13/03/2021,Metrocity,Ebony
1180696,Two Day Sale,Mexico,46,3,900.24,12/12/2021,Kanyon,Tell Tale
1287011,Two Day Sale,Mexico,39,2,10.46,20/05/2022,Metropol AVM,Hermanos
1141940,Weekend Markdown,Mexico,52,5,1500.4,30/01/2023,Kanyon,Tell Tale
1292395,Coupon Spectacular,Mexico,23,4,1200.32,5/2/2022,Kanyon,Ebony
1346405,Bye Bye Baby,Mexico,19,3,121.98,16/08/2021,Mall of Istanbul,Tri-State
1107983,Dollar Cutters,Mexico,41,3,15.69,14/12/2022,Cevahir AVM,Hermanos
1324752,Dollar Cutters,Mexico,57,3,121.98,13/08/2022,Metropol AVM,Tell Tale
1219251,Price Cutters,Mexico,51,5,3000.85,23/06/2022,Istinye Park,Tell Tale
1322692,Two Day Sale,Mexico,25,1,300.08,22/12/2021,Kanyon,Tell Tale
1277739,Go For It,Mexico,48,1,300.08,13/04/2021,Zorlu Center,High Top
1329400,Go For It,Mexico,35,2,600.16,19/11/2021,Mall of Istanbul,High Top
1320081,Go For It,Mexico,44,4,60.6,24/03/2021,Metrocity,Ebony
1323614,Three for One,Mexico,26,2,600.16,14/07/2021,Mall of Istanbul,Tell Tale
1316937,Super Savers,Mexico,61,1,300.08,9/3/2022,Mall of Istanbul,High Top
1884102,Super Savers,Mexico,61,5,1500.4,3/5/2021,Istinye Park,Hermanos
1146549,Super Savers,Mexico,27,4,1200.32,20/02/2022,Mall of Istanbul,Hermanos
1640051,Dollar Cutters,Mexico,28,2,30.3,12/2/2023,Istinye Park,High Top
1380300,Coupon Spectacular,Mexico,55,3,121.98,28/07/2021,Metrocity,High Top
1128255,Free For All,Mexico,51,5,1500.4,19/01/2022,Mall of Istanbul,Tri-State
1192173,Free For All,Mexico,66,2,600.16,20/02/2022,Istinye Park,Tri-State
1226598,Coupon Spectacular,Mexico,19,3,107.52,12/3/2021,Cevahir AVM,High Top
1258718,Coupon Spectacular,Mexico,52,2,10.46,27/02/2022,Kanyon,Tell Tale
1272322,Bye Bye Baby,Mexico,51,4,162.64,9/8/2021,Kanyon,Tell Tale
1288796,Two Day Sale,Mexico,49,5,203.3,16/03/2021,Forum Istanbul,Ebony
1137223,Price Cutters,Mexico,22,2,10.46,8/12/2021,Istinye Park,Tri-State
1258210,Price Cutters,Mexico,69,4,1200.32,22/03/2021,Cevahir AVM,High Top
1325256,Two Day Sale,Mexico,49,3,121.98,6/3/2023,Metropol AVM,High Top
1151401,Dollar Cutters,Mexico,19,1,1050,20/11/2021,Kanyon,Hermanos
1551572,Bye Bye Baby,Mexico,53,5,203.3,28/02/2023,Emaar Square Mall,Tell Tale
1110317,Price Cutters,Mexico,40,1,35.84,8/9/2022,Istinye Park,Tri-State
1173884,Bye Bye Baby,Mexico,35,5,203.3,5/1/2023,Emaar Square Mall,High Top
1168421,Super Savers,Mexico,51,3,107.52,26/12/2021,Zorlu Center,Tell Tale
1338153,Super Savers,Mexico,36,2,71.68,8/10/2021,Kanyon,High Top
1240532,Dollar Cutters,Mexico,68,3,1800.51,22/04/2021,Kanyon,High Top
1176989,Dollar Cutters,Mexico,45,1,300.08,21/02/2021,Viaport Outlet,Ebony
1238201,Free For All,Mexico,62,2,10.46,6/12/2022,Forum Istanbul,Ebony
1510694,Two Day Sale,Mexico,46,4,1200.32,5/12/2022,Mall of Istanbul,Tri-State
1335659,Coupon Spectacular,Mexico,60,2,30.3,9/6/2021,Kanyon,Tell Tale
1186428,Free For All,Mexico,39,2,600.16,20/08/2021,Metrocity,Tri-State
1289704,Free For All,Mexico,27,5,75.75,30/08/2021,Metropol AVM,Tri-State
1139883,Free For All,Mexico,48,3,121.98,10/11/2022,Metropol AVM,Hermanos
