product_id,price,promotion_name,sales_country
1204622,179.2,Money Savers,Mexico
1837452,40.66,Sales Days,Mexico
1242050,1200.32,Price Winners,Mexico
1414814,121.98,Big Promo,Mexico
1153481,203.3,Shelf Clearing Days,Mexico
1168562,900.24,Dimes Off,Mexico
1439223,1800.51,Dimes Off,Mexico
1117045,179.2,Money Savers,Mexico
1776107,300.08,Sale Winners,Mexico
1257508,900.24,One Day Sale,Mexico
1339134,5.23,One Day Sale,Mexico
1795324,1200.34,Price Winners,Mexico
1262087,1200.34,One Day Sale,Mexico
1198776,4200,Big Promo,Mexico
1332915,300.08,Big Promo,Mexico
1467269,46.92,One Day Sale,Mexico
1226026,15.69,Dimes Off,Mexico
1273732,600.16,One Day Sale,Mexico
1267744,2400.68,One Day Sale,Mexico
1166156,15.69,Two Day Sale,Mexico
1164177,26.15,Big Time Savings,Mexico
1516081,900.24,Money Savers,Mexico
1319110,3000.85,Sale Winners,Mexico
1151560,1500.4,Green Light Days,Mexico
1328635,1800.51,Pick Your Savings,Mexico
1587545,300.08,Shelf Clearing Days,Mexico
1428874,5250,Shelf Clearing Days,Mexico
1888434,1500.4,Big Time Savings,Mexico
1118234,26.15,Price Winners,Mexico
1143233,179.2,Shelf Clearing Days,Mexico
1216917,10.46,Sale Winners,Mexico
1745357,121.98,Sale Winners,Mexico
1258776,71.68,Sales Days,Mexico
1234887,1500.4,Pick Your Savings,Mexico
1318533,10.46,Pick Your Savings,Mexico
1223404,1200.32,Sales Galore,Mexico
1554324,162.64,Two Day Sale,Mexico
1385370,203.3,Shelf Clearing Days,Mexico
1326892,35.84,Two Day Sale,Mexico
1233316,3150,Shelf Clearing Days,Mexico
1234436,300.08,Sales Days,Mexico
1293590,162.64,Sale Winners,Mexico
1477158,1200.32,Pick Your Savings,Mexico
1232233,143.36,Green Light Days,Mexico
1974495,900.24,Green Light Days,Mexico
1173004,1500.4,Big Time Savings,Mexico
1242006,45.45,Two Day Sale,Mexico
1330526,600.17,Shelf Clearing Days,Mexico
1213270,60.6,Pick Your Savings,Mexico
1112038,300.08,Sale Winners,Mexico
1313046,143.36,Best Savings,Mexico
1263119,26.15,Shelf Clearing Days,Mexico
1710720,81.32,Green Light Days,Mexico
1691767,1200.34,Price Winners,Mexico
1580142,15.15,Shelf Clearing Days,Mexico
1246274,10.46,Price Winners,Mexico
1123560,900.24,One Day Sale,Mexico
1323427,81.32,Green Light Days,Mexico
1936915,900.24,Three for One,Mexico
1167850,3000.85,Sale Winners,Mexico
1854893,2400.68,One Day Sale,Mexico
1436005,600.16,Sales Galore,Mexico
1236679,20.92,Two Day Sale,Mexico
1256868,75.75,Money Savers,Mexico
1127025,60.6,Sale Winners,Mexico
1166975,35.84,Dimes Off,Mexico
1546886,81.32,Sales Galore,Mexico
1180457,1500.4,Sales Galore,Mexico
1409629,1500.4,Shelf Clearing Days,Mexico
1294302,600.17,Big Promo,Mexico
1209907,1500.4,Sales Days,Mexico
1144366,26.15,One Day Sale,Mexico
1141519,2400.68,Sales Days,Mexico
1358449,81.32,Sales Galore,Mexico
1274211,1200.32,Best Savings,Mexico
1829179,1500.4,Money Savers,Mexico
1236109,1500.4,Best Savings,Mexico
1318269,1200.32,Two Day Sale,Mexico
1220613,300.08,Pick Your Savings,Mexico
1167226,600.16,Pick Your Savings,Mexico
1118658,1500.4,One Day Sale,Mexico
1215038,35.19,Three for One,Mexico
1311366,203.3,Sale Winners,Mexico
1184194,40.66,Money Savers,Mexico
1245965,203.3,Money Savers,Mexico
1323050,107.52,Green Light Days,Mexico
1333566,10.46,Sale Winners,Mexico
1299362,300.08,Big Time Savings,Mexico
1177054,203.3,Sale Winners,Mexico
1986103,35.19,One Day Sale,Mexico
1297754,1500.4,Shelf Clearing Days,Mexico
1157403,1200.32,Shelf Clearing Days,Mexico
1147006,1500.4,One Day Sale,Mexico
1180391,300.08,Green Light Days,Mexico
1266123,20.92,Big Time Savings,Mexico
1785275,1200.32,Best Savings,Mexico
1610683,600.16,Sale Winners,Mexico
1291126,600.16,One Day Sale,Mexico
1255425,81.32,Dimes Off,Mexico
1313529,162.64,Money Savers,Mexico
1176192,1200.32,One Day Sale,Mexico
1101555,203.3,Green Light Days,Mexico
1205041,71.68,Big Time Savings,Mexico
1421560,26.15,Money Savers,Mexico
1987243,300.08,Sale Winners,Mexico
1157335,900.24,Sales Galore,Mexico
1311264,60.6,One Day Sale,Mexico
1284540,143.36,One Day Sale,Mexico
1235438,35.84,Sale Winners,Mexico
1114858,203.3,Money Savers,Mexico
1529969,10.46,Sales Galore,Mexico
1106195,300.08,Best Savings,Mexico
1330079,10.46,Big Promo,Mexico
1604212,1200.32,Best Savings,Mexico
1234484,2100,Green Light Days,Mexico
1457448,40.66,Best Savings,Mexico
1283910,3150,Sales Galore,Mexico
1277331,162.64,Sales Days,Mexico
1125016,45.45,Sale Winners,Mexico
1200489,5.23,Sale Winners,Mexico
1408750,900.24,Sale Winners,Mexico
1229874,600.16,Big Promo,Mexico
1253358,1500.4,Sales Galore,Mexico
1189663,15.15,Big Promo,Mexico
1790021,1200.34,Three for One,Mexico
1627117,40.66,Sale Winners,Mexico
1167575,10.46,Big Time Savings,Mexico
1232026,121.98,Sales Days,Mexico
1611428,600.17,Two Day Sale,Mexico
1218003,900.24,Sales Days,Mexico
1577926,121.98,Two Day Sale,Mexico
1304506,60.6,Green Light Days,Mexico
1242990,81.32,Green Light Days,Mexico
1568614,121.98,Green Light Days,Mexico
1217386,30.3,Green Light Days,Mexico
1723155,1500.4,Sales Galore,Mexico
1120242,15.15,Shelf Clearing Days,Mexico
1267437,600.16,Green Light Days,Mexico
1256148,35.19,Two Day Sale,Mexico
1326326,10.46,Shelf Clearing Days,Mexico
1598182,26.15,Sale Winners,Mexico
1129302,10.46,Big Promo,Mexico
1373164,1500.4,Dimes Off,Mexico
1223435,23.46,Shelf Clearing Days,Mexico
1163294,3000.85,Price Winners,Mexico
1445817,15.69,Green Light Days,Mexico
1843584,81.32,Shelf Clearing Days,Mexico
1806416,5250,Money Savers,Mexico
1272569,900.24,Money Savers,Mexico
1111886,35.84,Sale Winners,Mexico
1170394,107.52,Big Promo,Mexico
1528977,1050,Big Promo,Mexico
1166503,900.24,Money Savers,Mexico
1145881,900.24,Sale Winners,Mexico
1298515,20.92,Sale Winners,Mexico
1753362,1500.4,Green Light Days,Mexico
1271320,600.16,Shelf Clearing Days,Mexico
1896749,81.32,Two Day Sale,Mexico
1136352,600.16,Money Savers,Mexico
1181373,2400.68,Big Time Savings,Mexico
1549840,26.15,Pick Your Savings,Mexico
1276780,20.92,Sales Days,Mexico
1163641,1050,Two Day Sale,Mexico
1243186,5.23,One Day Sale,Mexico
1284828,121.98,Sale Winners,Mexico
1149930,26.15,Big Time Savings,Mexico
1183747,300.08,Shelf Clearing Days,Mexico
1303963,1200.32,Big Promo,Mexico
1171104,1200.34,Sales Days,Mexico
1199302,203.3,Green Light Days,Mexico
1229530,1800.51,Shelf Clearing Days,Mexico
1235594,179.2,One Day Sale,Mexico
1989969,15.69,Money Savers,Mexico
1300947,35.84,Pick Your Savings,Mexico
1182479,162.64,Pick Your Savings,Mexico
1239388,46.92,Two Day Sale,Mexico
1319825,2100,Two Day Sale,Mexico
1158547,2400.68,Pick Your Savings,Mexico
1326488,40.66,Sales Galore,Mexico
1314977,1500.4,Money Savers,Mexico
1307858,1500.4,Sales Days,Mexico
1333568,40.66,Green Light Days,Mexico
1144286,1500.4,Sale Winners,Mexico
1381818,23.46,Money Savers,Mexico
1159912,1500.4,Green Light Days,Mexico
1263900,600.16,Sale Winners,Mexico
1200383,1500.4,Green Light Days,Mexico
1202691,15.15,Money Savers,Mexico
1321237,121.98,Green Light Days,Mexico
1139992,20.92,Sale Winners,Mexico
1228667,26.15,Green Light Days,Mexico
1131184,3000.85,Money Savers,Mexico
1240050,5.23,Sale Winners,Mexico
1807792,3150,Shelf Clearing Days,Mexico
1265757,75.75,Green Light Days,Mexico
1122697,15.15,Sales Galore,Mexico
1140741,11.73,Green Light Days,Mexico
1115451,121.98,Sale Winners,Mexico
1267749,71.68,Sales Days,Mexico
1338596,600.17,Dimes Off,Mexico
1409830,20.92,Dimes Off,Mexico
1154304,300.08,Three for One,Mexico
1156845,900.24,Money Savers,Mexico
1160317,3150,Two Day Sale,Mexico
1306230,203.3,Shelf Clearing Days,Mexico
1174740,900.24,Green Light Days,Mexico
1213496,162.64,Three for One,Mexico
1982544,40.66,Two Day Sale,Mexico
1323454,35.19,Two Day Sale,Mexico
1153677,3000.85,Money Savers,Mexico
1160298,900.24,Best Savings,Mexico
1229035,900.24,Green Light Days,Mexico
1179119,1200.32,Shelf Clearing Days,Mexico
1630899,40.66,Sales Galore,Mexico
1293171,40.66,Money Savers,Mexico
1322660,900.24,Big Promo,Mexico
1332711,600.16,Shelf Clearing Days,Mexico
1895068,35.84,Big Promo,Mexico
1187442,26.15,Price Winners,Mexico
1312872,203.3,Three for One,Mexico
1268558,1800.51,One Day Sale,Mexico
1908200,75.75,One Day Sale,Mexico
1332121,162.64,Shelf Clearing Days,Mexico
1242727,1200.32,Shelf Clearing Days,Mexico
1286877,3000.85,Two Day Sale,Mexico
1285825,10.46,Green Light Days,Mexico
1605718,1800.51,Price Winners,Mexico
1101525,900.24,Green Light Days,Mexico
1401746,5250,Big Time Savings,Mexico
1233915,40.66,Money Savers,Mexico
1280973,107.52,Money Savers,Mexico
1332834,20.92,Pick Your Savings,Mexico
1220971,1200.32,Three for One,Mexico
1724358,3000.85,One Day Sale,Mexico
1163225,1500.4,Shelf Clearing Days,Mexico
1170264,5.23,Price Winners,Mexico
1758868,600.16,Sale Winners,Mexico
1919290,23.46,Two Day Sale,Mexico
1262031,143.36,Price Winners,Mexico
1100723,35.84,Two Day Sale,Mexico
1273875,203.3,Shelf Clearing Days,Mexico
1233048,26.15,Sale Winners,Mexico
1893687,2100,Shelf Clearing Days,Mexico
1208306,1500.4,One Day Sale,Mexico
1135199,20.92,Dimes Off,Mexico
1146445,40.66,Dimes Off,Mexico
1232002,900.24,Sale Winners,Mexico
1247187,900.24,Price Winners,Mexico
1230039,900.24,Sale Winners,Mexico
1264939,3000.85,Green Light Days,Mexico
1273597,5250,Pick Your Savings,Mexico
1193429,300.08,Sale Winners,Mexico
1284557,11.73,Money Savers,Mexico
1610881,1050,Price Winners,Mexico
1269022,2400.68,Three for One,Mexico
1232482,20.92,Price Winners,Mexico
1265549,46.92,Green Light Days,Mexico
1312639,1500.4,Shelf Clearing Days,Mexico
1147734,26.15,Sale Winners,Mexico
1230080,1200.32,Sale Winners,Mexico
1171237,600.16,One Day Sale,Mexico
1141017,1800.51,Green Light Days,Mexico
1218416,1800.51,Sale Winners,Mexico
1243399,30.3,Two Day Sale,Mexico
1317179,300.08,Shelf Clearing Days,Mexico
1221748,10.46,Two Day Sale,Mexico
1505432,26.15,Shelf Clearing Days,Mexico
1119979,1050,Green Light Days,Mexico
1305323,60.6,Sale Winners,Mexico
1175365,15.69,Sale Winners,Mexico
1238618,1200.34,Money Savers,Mexico
1205745,900.24,Pick Your Savings,Mexico
1533981,1500.4,Sale Winners,Mexico
1847727,900.24,One Day Sale,Mexico
1326193,1200.32,Money Savers,Mexico
1189850,46.92,Sales Galore,Mexico
1223652,2400.68,Best Savings,Mexico
1103765,600.17,Money Savers,Mexico
1144648,121.98,Sales Galore,Mexico
1103829,10.46,Sales Galore,Mexico
1514285,4200,Money Savers,Mexico
1610232,20.92,Sales Galore,Mexico
1482361,1500.4,Sale Winners,Mexico
1322748,900.24,Dimes Off,Mexico
1647346,5.23,Shelf Clearing Days,Mexico
1367763,300.08,Shelf Clearing Days,Mexico
1540823,203.3,Price Winners,Mexico
1118402,40.66,Money Savers,Mexico
1300857,600.16,Sale Winners,Mexico
1181438,20.92,Green Light Days,Mexico
1197671,71.68,Shelf Clearing Days,Mexico
1221234,60.6,Money Savers,Mexico
1336981,1200.32,Big Time Savings,Mexico
1204003,58.65,Shelf Clearing Days,Mexico
1268853,1500.4,Big Time Savings,Mexico
1110985,1200.34,Sales Days,Mexico
1106088,5250,Sale Winners,Mexico
1114981,600.16,Green Light Days,Mexico
1255137,15.69,Sale Winners,Mexico
1302879,1500.4,Pick Your Savings,Mexico
1164470,107.52,Pick Your Savings,Mexico
1157024,600.16,Shelf Clearing Days,Mexico
1212720,300.08,Shelf Clearing Days,Mexico
1122083,20.92,Green Light Days,Mexico
1171552,15.69,Pick Your Savings,Mexico
1186736,20.92,Best Savings,Mexico
1315400,1500.4,Three for One,Mexico
1264643,300.08,Dimes Off,Mexico
1444241,900.24,Dimes Off,Mexico
1299123,600.16,Two Day Sale,Mexico
1182541,900.24,Two Day Sale,Mexico
1226154,1200.34,Two for One,Mexico
1192040,26.15,Price Winners,Mexico
1154961,162.64,Savings Galore,Mexico
1369868,121.98,Price Savers,Mexico
1185390,1200.32,One Day Sale,Mexico
1300372,10.46,Go For It,Mexico
1188625,1200.34,Savings Galore,Mexico
1155885,35.19,Price Winners,Mexico
1208896,600.16,Two Day Sale,Mexico
1203515,75.75,Two Day Sale,Mexico
1173557,1500.4,One Day Sale,Mexico
1276670,5.23,Price Winners,Mexico
1994416,26.15,Price Winners,Mexico
1141069,2400.68,Price Destroyers,Mexico
1312618,600.17,Dimes Off,Mexico
1853355,5.23,One Day Sale,Mexico
1123112,300.08,Price Winners,Mexico
1285671,162.64,Price Winners,Mexico
1324086,600.17,Go For It,Mexico
1180008,121.98,Tip Top Savings,Mexico
1245370,162.64,Two Day Sale,Mexico
1187279,162.64,Tip Top Savings,Mexico
1213299,2400.68,Two Day Sale,Mexico
1141126,40.66,One Day Sale,Mexico
1129269,26.15,Price Winners,Mexico
1320763,121.98,Tip Top Savings,Mexico
1602566,1200.32,Price Winners,Mexico
1389101,600.16,Go For It,Mexico
1218554,1500.4,Go For It,Mexico
1299356,75.75,Price Destroyers,Mexico
1401204,1500.4,Price Destroyers,Mexico
1389784,5.23,Go For It,Mexico
1116887,40.66,Price Savers,Mexico
1290459,600.16,Price Destroyers,Mexico
1824769,107.52,Savings Galore,Mexico
1107561,20.92,Dimes Off,Mexico
1189306,1200.32,One Day Sale,Mexico
1191156,10.46,Savings Galore,Mexico
1312002,600.17,Price Winners,Mexico
1205893,35.84,One Day Sale,Mexico
1126571,900.24,One Day Sale,Mexico
1320998,5250,Two for One,Mexico
1162742,3000.85,Dimes Off,Mexico
1422934,900.24,Big Time Discounts,Mexico
1237136,35.19,Two for One,Mexico
1279474,162.64,Price Winners,Mexico
1683663,40.66,One Day Sale,Mexico
1285370,121.98,One Day Sale,Mexico
1607634,1200.32,Dollar Cutters,Mexico
1330017,26.15,One Day Sale,Mexico
1126731,1800.51,Dollar Cutters,Mexico
1123968,600.17,Pick Your Savings,Mexico
1198515,71.68,I Cant Believe It Sale,Mexico
1766080,5.23,I Cant Believe It Sale,Mexico
1254293,600.16,One Day Sale,Mexico
1256543,75.75,Price Winners,Mexico
1251543,1500.4,Go For It,Mexico
1153634,3000.85,Price Destroyers,Mexico
1977587,1200.32,Price Winners,Mexico
1252034,71.68,Price Destroyers,Mexico
1291389,1200.32,Big Time Discounts,Mexico
1870059,4200,Price Savers,Mexico
1347417,35.84,Price Savers,Mexico
1979156,26.15,Price Destroyers,Mexico
1143267,45.45,Dimes Off,Mexico
1315600,71.68,Tip Top Savings,Mexico
1359969,121.98,Tip Top Savings,Mexico
1382843,11.73,Tip Top Savings,Mexico
1785442,81.32,One Day Sale,Mexico
1334516,58.65,One Day Sale,Mexico
1130221,600.16,Big Time Discounts,Mexico
1759783,162.64,One Day Sale,Mexico
1238464,1800.51,Big Time Discounts,Mexico
1258286,300.08,Pick Your Savings,Mexico
1108934,1500.4,Big Time Discounts,Mexico
1115941,300.08,Price Winners,Mexico
1293847,15.69,Price Winners,Mexico
1269324,600.16,Price Winners,Mexico
1230987,20.92,Two for One,Mexico
1180791,30.3,One Day Sale,Mexico
1147035,1200.32,Dimes Off,Mexico
1668689,600.16,Price Winners,Mexico
1202662,203.3,Go For It,Mexico
1888427,162.64,Dimes Off,Mexico
1158521,46.92,Savings Galore,Mexico
1136983,1500.4,Two for One,Mexico
1246481,900.24,Two for One,Mexico
1328955,26.15,Dimes Off,Mexico
1308263,1800.51,Big Time Discounts,Mexico
1942927,1500.4,Pick Your Savings,Mexico
1223924,35.84,Dimes Off,Mexico
1267665,143.36,Tip Top Savings,Mexico
1227595,15.69,Tip Top Savings,Mexico
1304401,3150,Price Winners,Mexico
1297395,900.24,Go For It,Mexico
1106812,11.73,Tip Top Savings,Mexico
1336944,3000.85,Price Winners,Mexico
1139541,26.15,Two for One,Mexico
1179077,900.24,Pick Your Savings,Mexico
1862601,1200.32,Tip Top Savings,Mexico
1174058,60.6,One Day Sale,Mexico
1108939,600.16,Dollar Cutters,Mexico
1688997,35.19,Price Winners,Mexico
1152586,1800.51,Two for One,Mexico
1211911,1500.4,One Day Sale,Mexico
1137613,20.92,Big Time Discounts,Mexico
1712438,300.08,Two for One,Mexico
1247363,81.32,One Day Sale,Mexico
1338369,203.3,Dimes Off,Mexico
1135714,203.3,Two for One,Mexico
1309384,900.24,Price Winners,Mexico
1180914,121.98,One Day Sale,Mexico
1165087,162.64,Dimes Off,Mexico
1449465,45.45,One Day Sale,Mexico
1274775,121.98,Go For It,Mexico
1110141,1200.32,I Cant Believe It Sale,Mexico
1995362,5250,Price Savers,Mexico
1429437,900.24,Dimes Off,Mexico
1256481,300.08,One Day Sale,Mexico
1147553,1500.4,Price Savers,Mexico
1161481,3150,One Day Sale,Mexico
1205194,81.32,Go For It,Mexico
1289438,1200.32,Tip Top Savings,Mexico
1188105,20.92,One Day Sale,Mexico
1178513,2400.68,Go For It,Mexico
1161564,15.15,Tip Top Savings,Mexico
1274650,600.16,One Day Sale,Mexico
1326451,900.24,Price Destroyers,Mexico
1833189,5.23,Price Savers,Mexico
1272150,20.92,Two Day Sale,Mexico
1317544,300.08,Price Destroyers,Mexico
1269048,900.24,Two Day Sale,Mexico
1176033,40.66,Price Destroyers,Mexico
1152063,1200.34,Price Destroyers,Mexico
1163433,40.66,Tip Top Savings,Mexico
1199678,300.08,Dimes Off,Mexico
1792633,20.92,Price Winners,Mexico
1228379,71.68,Two for One,Mexico
1245103,900.24,One Day Sale,Mexico
1851939,1800.51,One Day Sale,Mexico
1842308,300.08,One Day Sale,Mexico
1490952,46.92,Price Savers,Mexico
1174107,40.66,Go For It,Mexico
1161020,600.16,One Day Sale,Mexico
1112089,10.46,Dimes Off,Mexico
1964266,3000.85,Big Time Discounts,Mexico
1861190,107.52,Go For It,Mexico
1296816,20.92,Price Savers,Mexico
1213393,162.64,Dimes Off,Mexico
1259328,900.24,Two for One,Mexico
1173514,1200.32,Dimes Off,Mexico
1172349,600.16,Price Winners,Mexico
1312241,600.16,Dimes Off,Mexico
1231894,1500.4,I Cant Believe It Sale,Mexico
1224840,600.16,Price Destroyers,Mexico
1333791,300.08,One Day Sale,Mexico
1689926,81.32,Dimes Off,Mexico
1708039,162.64,Go For It,Mexico
1325218,121.98,Tip Top Savings,Mexico
1103121,23.46,Go For It,Mexico
1316249,121.98,Tip Top Savings,Mexico
1158058,1500.4,Price Winners,Mexico
1120445,600.17,Price Savers,Mexico
1186943,107.52,Savings Galore,Mexico
1205112,4200,Dimes Off,Mexico
1556536,5250,Dimes Off,Mexico
1491489,30.3,Price Winners,Mexico
1121628,1200.32,Pick Your Savings,Mexico
1249807,1200.32,Price Winners,Mexico
1156003,10.46,Pick Your Savings,Mexico
1263217,300.08,Two Day Sale,Mexico
1198895,10.46,Price Savers,Mexico
1260784,600.16,Two Day Sale,Mexico
1162794,1500.4,Two Day Sale,Mexico
1815821,107.52,Price Destroyers,Mexico
1184738,1200.32,Price Winners,Mexico
1227454,10.46,Two for One,Mexico
1101879,81.32,Two for One,Mexico
1218125,121.98,One Day Sale,Mexico
1252163,121.98,Two Day Sale,Mexico
1286000,1200.32,Dimes Off,Mexico
1132877,1500.4,Two Day Sale,Mexico
1499273,1200.32,Savings Galore,Mexico
1115301,3000.85,Go For It,Mexico
1127961,1200.32,Dimes Off,Mexico
1892880,179.2,Big Time Discounts,Mexico
1101022,107.52,One Day Sale,Mexico
1269818,1500.4,Go For It,Mexico
1283930,600.16,Two for One,Mexico
1202425,300.08,One Day Sale,Mexico
1292582,58.65,Go For It,Mexico
1102408,1500.4,Go For It,Mexico
1121795,203.3,Pick Your Savings,Mexico
1133464,1200.32,Price Winners,Mexico
1174905,600.17,One Day Sale,Mexico
1142487,600.17,Dimes Off,Mexico
1163013,900.24,Price Destroyers,Mexico
1538498,143.36,One Day Sale,Mexico
1324339,20.92,Price Winners,Mexico
1269598,35.84,Pick Your Savings,Mexico
1331806,121.98,Price Winners,Mexico
1185164,1800.51,Pick Your Savings,Mexico
1254861,162.64,Price Winners,Mexico
1118970,1500.4,Dimes Off,Mexico
1191365,20.92,Go For It,Mexico
1647398,46.92,Price Winners,Mexico
1315218,600.16,Go For It,Mexico
1246348,900.24,One Day Sale,Mexico
1743449,15.69,Price Destroyers,Mexico
1304006,1050,Price Winners,Mexico
1172004,600.16,One Day Sale,Mexico
1559391,71.68,Price Destroyers,Mexico
1297614,300.08,One Day Sale,Mexico
1163278,300.08,Two for One,Mexico
1463928,5.23,Price Savers,Mexico
1135286,71.68,Price Savers,Mexico
1152228,10.46,Price Savers,Mexico
1141343,900.24,Dimes Off,Mexico
1441957,35.19,Go For It,Mexico
1160211,20.92,Two for One,Mexico
1233609,2400.68,Big Time Discounts,Mexico
1303406,300.08,Dimes Off,Mexico
1188073,600.16,Big Time Discounts,Mexico
1245148,900.24,Dimes Off,Mexico
1181684,143.36,Dimes Off,Mexico
1242666,1200.32,Go For It,Mexico
1188845,3150,Pick Your Savings,Mexico
1850178,23.46,Price Destroyers,Mexico
1134467,35.84,Go For It,Mexico
1225830,1500.4,Price Destroyers,Mexico
1260930,1200.34,Price Destroyers,Mexico
1320229,35.84,Price Winners,Mexico
1296765,15.69,One Day Sale,Mexico
1200557,15.69,One Day Sale,Mexico
1259359,71.68,Go For It,Mexico
1162598,203.3,Price Savers,Mexico
1191815,1800.51,Dimes Off,Mexico
1229494,1050,Price Destroyers,Mexico
1244429,300.08,Price Destroyers,Mexico
1226485,1500.4,Big Time Discounts,Mexico
1159105,107.52,Dimes Off,Mexico
1114758,900.24,Price Savers,Mexico
1948767,40.66,Dimes Off,Mexico
1142568,300.08,One Day Sale,Mexico
1797383,900.24,Big Time Discounts,Mexico
1656535,600.16,Tip Top Savings,Mexico
1231063,300.08,Go For It,Mexico
1562016,26.15,Big Time Discounts,Mexico
1139342,3000.85,Pick Your Savings,Mexico
1150911,5250,Pick Your Savings,Mexico
1954706,1050,Dimes Off,Mexico
1156257,15.69,Price Winners,Mexico
1808751,71.68,Two Day Sale,Mexico
1254169,300.08,Big Time Discounts,Mexico
1218960,203.3,Big Time Discounts,Mexico
1506215,71.68,Tip Top Savings,Mexico
1202386,121.98,Price Winners,Mexico
1346323,1200.32,Price Winners,Mexico
1712882,1200.32,Go For It,Mexico
1371638,1500.4,Dimes Off,Mexico
1300597,3000.85,One Day Sale,Mexico
1225493,600.16,One Day Sale,Mexico
1200500,2400.68,Dimes Off,Mexico
1723571,1050,One Day Sale,Mexico
1134826,2400.68,One Day Sale,Mexico
1164685,15.69,Price Savers,Mexico
1228261,162.64,Tip Top Savings,Mexico
1154538,162.64,One Day Sale,Mexico
1319624,40.66,Dimes Off,Mexico
1205452,900.24,Go For It,Mexico
1685763,1050,One Day Sale,Mexico
1125423,5250,Tip Top Savings,Mexico
1348930,900.24,Tip Top Savings,Mexico
1926025,20.92,Dimes Off,Mexico
1668694,300.08,Two Day Sale,Mexico
1468874,40.66,Two Day Sale,Mexico
1267562,10.46,Dimes Off,Mexico
1219176,10.46,Two for One,Mexico
1153556,3000.85,Dimes Off,Mexico
1303035,300.08,Price Winners,Mexico
1352991,81.32,Tip Top Savings,Mexico
1241656,1200.32,Price Destroyers,Mexico
1437431,1500.4,Price Destroyers,Mexico
1251711,900.24,Price Winners,Mexico
1190715,40.66,Dimes Off,Mexico
1219113,600.17,One Day Sale,Mexico
1293524,203.3,Price Winners,Mexico
1985258,1500.4,One Day Sale,Mexico
1278655,40.66,Dollar Cutters,Mexico
1907765,1200.32,Price Winners,Mexico
1985952,26.15,Price Destroyers,Mexico
1385587,3000.85,Price Destroyers,Mexico
1295669,1200.32,Price Destroyers,Mexico
1313739,1800.51,Price Winners,Mexico
1210669,179.2,One Day Sale,Mexico
1156510,600.16,Tip Top Savings,Mexico
1353294,30.3,Price Winners,Mexico
1130195,10.46,Price Savers,Mexico
1118277,900.24,Pick Your Savings,Mexico
1153382,15.15,Tip Top Savings,Mexico
1126622,26.15,One Day Sale,Mexico
1328006,15.69,Price Savers,Mexico
1276824,300.08,Pick Your Savings,Mexico
1818950,300.08,Two for One,Mexico
1153684,143.36,Tip Top Savings,Mexico
1221908,1200.32,Price Destroyers,Mexico
1135483,40.66,Tip Top Savings,Mexico
1298518,1200.32,Price Destroyers,Mexico
1153092,1500.4,Price Winners,Mexico
1225348,81.32,Price Destroyers,Mexico
1154516,107.52,Big Time Discounts,Mexico
1591945,71.68,Price Winners,Mexico
1251509,81.32,Go For It,Mexico
1284819,1200.34,Pick Your Savings,Mexico
1243235,203.3,Price Destroyers,Mexico
1305576,71.68,Dimes Off,Mexico
1286041,26.15,Price Destroyers,Mexico
1104074,2100,Price Destroyers,Mexico
1280708,15.69,Price Destroyers,Mexico
1169439,1050,Dimes Off,Mexico
1327495,300.08,Two for One,Mexico
1174480,3000.85,Price Winners,Mexico
1117736,300.08,Price Winners,Mexico
1284965,203.3,Two for One,Mexico
1193528,5.23,Dimes Off,Mexico
1185286,20.92,Dimes Off,Mexico
1385064,2400.68,Dollar Cutters,Mexico
1294343,71.68,Tip Top Savings,Mexico
1143416,71.68,Price Winners,Mexico
1136276,30.3,Price Winners,Mexico
1222799,600.16,Price Winners,Mexico
1242038,162.64,Savings Galore,Mexico
1267024,1200.32,Two for One,Mexico
1271577,600.16,Dollar Cutters,Mexico
1186611,15.69,One Day Sale,Mexico
1190686,600.17,Dimes Off,Mexico
1313697,300.08,Tip Top Savings,Mexico
1346588,1500.4,Dimes Off,Mexico
1302850,71.68,Dimes Off,Mexico
1165022,600.16,Price Winners,Mexico
1110639,143.36,Price Winners,Mexico
1110297,203.3,Go For It,Mexico
1156934,20.92,Tip Top Savings,Mexico
1197701,1200.34,Price Destroyers,Mexico
1311224,4200,Big Time Discounts,Mexico
1241416,45.45,Price Destroyers,Mexico
1261720,107.52,Tip Top Savings,Mexico
1161945,600.16,Go For It,Mexico
1210424,20.92,Big Time Discounts,Mexico
1182667,26.15,Pick Your Savings,Mexico
1118587,10.46,Tip Top Savings,Mexico
1141454,107.52,One Day Sale,Mexico
1112164,5.23,Dimes Off,Mexico
1127620,162.64,Dimes Off,Mexico
1328197,1800.51,Dollar Cutters,Mexico
1268616,1200.32,Free For All,Mexico
1302753,600.16,Price Cutters,Mexico
1184445,15.15,Price Cutters,Mexico
1179734,60.6,Price Cutters,Mexico
1192478,35.84,Price Cutters,Mexico
1318848,40.66,Two Day Sale,Mexico
1165835,162.64,Price Cutters,Mexico
1283971,600.16,Price Cutters,Mexico
1186838,5250,Super Savers,Mexico
1111840,900.24,Dollar Cutters,Mexico
1180696,900.24,Two Day Sale,Mexico
1287011,10.46,Two Day Sale,Mexico
1141940,1500.4,Weekend Markdown,Mexico
1292395,1200.32,Coupon Spectacular,Mexico
1346405,121.98,Bye Bye Baby,Mexico
1107983,15.69,Dollar Cutters,Mexico
1324752,121.98,Dollar Cutters,Mexico
1219251,3000.85,Price Cutters,Mexico
